bebek quacky	Gayaaa
Mahen	Aku blom keluar venue sih
Mahen	Masih mo nyari lagi
Mahen	Wkwkwk
bebek quacky	Nyeeeeeeee
Mahen	Lebih gede dr ini sih venue nyaa
Mahen	Tp gk kefoto full
Mahen	Pokingpimmingpim
Mahen	Pimmingerino
Mahen	Wuvwuv
Mahen	Wachudoinbebii
bebek quacky	Guling2 dan nontonn
bebek quacky	Pota tomeee
bebek quacky	Nonton masak2 tp puasa
bebek quacky	Torture :(
bebek quacky	Waaa
bebek quacky	Full of toys
bebek quacky	Udahan ya pom belanjanya
Mahen	WKKWKWKWKWKWKWK
Mahen	Sudaaa
Mahen	Aku percepat tiketnya
Mahen	Jadi jam 1
Mahen	Wkwkwk
Mahen	Sampe bandung jam 3 lebih
bebek quacky	Bener2 to the point uw
bebek quacky	Kamu ga makan siang dulu?
Mahen	Fastpom
Mahen	Burger aja
Mahen	Biar gk fatpom
Mahen	Tdnya mau ke barbeque itu loh
bebek quacky	Cmol lunch yaaa
Mahen	Holy smokes, tp males
Mahen	Mediun lunch
bebek quacky	Tp udh overbudget yaa? 
Mahen	Cmol lunch mah hanifa
Mahen	Bismillah
Mahen	Gundamnya berkah
bebek quacky	Not available jadi lunxh nowww
Mahen	wkwkwkkwkw
Mahen	Puasapim
bebek quacky	U cuteeeee
Mahen	Berharap aku puas sama gubdamnya, jd duitnua gk sia2
bebek quacky	C u di bdg pom
Mahen	Cyaaaa
Mahen	Bye agane
bebek quacky	:(
bebek quacky	Cemberutty time
bebek quacky	Apakah sudah hompim??
Mahen	Km 175 pom
Mahen	Masilama
bebek quacky	Slwepom sajaaa
Mahen	Nop
Mahen	Gkmaw
bebek quacky	Hawow
Mahen	Bandoengpommm
Mahen	Itsmeeee
bebek quacky	Welkaaammmm
bebek quacky	Alhamdulillaahhh
bebek quacky	Selamat istirahat wuwuw
bebek quacky	Tired tak?
Mahen	Tired
Mahen	Masih di mobil
Mahen	Duh
Mahen	Macety
Mahen	Need pimmy
Mahen	Pimmmyyyyy
Mahen	Lov
bebek quacky	Mobil siapaaa
bebek quacky	Pimmyy hereeee
Mahen	Shuttle travel
Mahen	Mnyeeeeeeeeeee
Mahen	Hugmeee
Mahen	Hommpommm
Mahen	Time to sleep
bebek quacky	Welcome homeeee
bebek quacky	Jangan lupa mandyyyy
Mahen	Pusing tp
Mahen	Aduh
Mahen	Han
Mahen	Km gabut dan di kamar ga
Mahen	Pusing
Mahen	Need girlfwend
bebek quacky	Aku lagi siap2 mau buka puasa bentat lagii wuwww
bebek quacky	Lagi dibawaaahh
bebek quacky	Cape wuw yaa?? 
Mahen	Ogawuw
bebek quacky	Makan atuhhh
Mahen	Pusing pening
Mahen	Migrainr keknya
Mahen	Iyaa wkwkw
bebek quacky	Kayaknya kurang makan
Mahen	Cyaeuew
bebek quacky	Makan apa pommm
bebek quacky	Ray
bebek quacky	Kalau penyakit pagi2 sakit perut belum makan itu apa sih namanya?
Mahen	Laper
Mahen	Idk
bebek quacky	Nama penyakitnya
bebek quacky	Yah:(
Mahen	Laperitis
bebek quacky	Mau gombal gagal
Mahen	Huh?
bebek quacky	Jawab magh gitu
Mahen	Magh
bebek quacky	Apa pah??
Mahen	Anjir lo :) wkwk
Mahen	Lg pusing jd senyum2
Mahen	Im fcking dying lol
Mahen	Pusingbgt
bebek quacky	Minumobat atuhhh
bebek quacky	Paracetamol
bebek quacky	Trs ridur
Mahen	Gk ad
Mahen	Gk ad soapa siap d ruma
bebek quacky	Di kotak obat 
Mahen	Hsn nect date gyukaku yu
Mahen	Buka puasa ato ap
bebek quacky	Iyaa hayuuu
bebek quacky	Sembuh dulu pomnyaaaa 
Mahen	Ye
bebek quacky	Mau vidcaaall 10 menit lagii? Tapi aku temenin nyari obat di kotak obat abis itu sleep yaa??
Mahen	Udh
Mahen	Udh minum sanmol
Mahen	Gk ush han
bebek quacky	Pinter pommm
bebek quacky	Mau aku kasih zupa2 yaa?? 
Mahen	No
Mahen	Jgn kirim ap2
bebek quacky	Okkk
bebek quacky	Restwelll pommm
Mahen	Nooooooo
Mahen	Hueeeeee
Mahen	Im cryinggg
Mahen	Wantpimmm
Mahen	Hueeeeeeeeeee
Mahen	Supercry
bebek quacky	Akutemeninnnn
Mahen	Freepim?
bebek quacky	Lagi makan snek dibawah tp freew
Mahen	Mnye
bebek quacky	Kalau mau call harus keatas duluu tapiii
Mahen	Cannot call
bebek quacky	Mau call atau rest? 
Mahen	Roll aja ah
Mahen	Au
bebek quacky	Callnua bentar aja yaaa
bebek quacky	Nanti aku tbtb calll
bebek quacky	Dont amgyyy
bebek quacky	Aku kasih foto dulu
Mahen	Mauuuu dikelonnnnnnnnnnnnnnnnnnnnnnnnnnmn
bebek quacky	With kueh
bebek quacky	Okeeyyy ntar yaa pom
bebek quacky	Solat dulu isya gih biar pas dikelon langsung sleeepp
Mahen	3 snack
Mahen	Ogeys
bebek quacky	Yg mana yang di eat duluaann?? 
Mahen	Han sry
Mahen	Kekny gk ush call
Mahen	Aku mo tidir lngsung aj
Mahen	Pusibg teuing
Mahen	Sry han
Mahen	See you
bebek quacky	Heeee
bebek quacky	Udah mau di call
bebek quacky	Udh bawa headsett
bebek quacky	Tak jadi nihh?
Mahen	Rstart hp?
Mahen	Putusss
bebek quacky	Harus ngerestart hp
bebek quacky	Tapi loading kan
Mahen	Mnye
bebek quacky	Gapapaa?
bebek quacky	Kurestart dulu yaa
Mahen	Ogeyy
bebek quacky	Sleepwell pomm
bebek quacky	Td kamu udh sleeppp
bebek quacky	Kubaru mau sleepimmm
bebek quacky	Sleepwell againnnn 
Mahen	Mnye
Mahen	Pim
Mahen	Suzumeeeeeee
bebek quacky	Tanggal 8 yaa?? 
Mahen	Oheyyy
bebek quacky	Aku nanyaaa
Mahen	Boleh ko
bebek quacky	Atau mau jumat minidate nonton ituu
bebek quacky	Tgl 8 mah aku lembur
Mahen	Oh?
bebek quacky	Aku nanya mulainya tgl 8 bukaan
Mahen	Jumat best
bebek quacky	Okapimmm jumat yaa
Mahen	Ohggg wkwkek
Mahen	Oleyy
bebek quacky	Udah sembuh belum pommmm
Mahen	No
bebek quacky	Udah bilanh ke mamah?? 
Mahen	Udh
bebek quacky	Okaa 
bebek quacky	Istirahat lagii
bebek quacky	Aku wokwok dulu yaa
bebek quacky	Bonus
Mahen	Ih
Mahen	Cantik han
Mahen	Sukaa pake topiii wkwkkwk
Mahen	Bagus han km bagus apke topii
bebek quacky	Topinya opilll wkwkwkwwk
Mahen	Colong han  km cantik pake topi itu
bebek quacky	Kapan2 dehh aku minjem buat jalan2 sama uwww pake topi itu
bebek quacky	Lunch time = checking on wuwww time
Mahen	tehe
Mahen	masik wok wok akoe
bebek quacky	Udah mendingan pusungnyaaa? 
Mahen	pusung
Mahen	pusungpim
Mahen	pimpusung
Mahen	dumpim
Mahen	needshug
bebek quacky	Sowwy dumpimmm
Mahen	Han
Mahen	Hanhinhun
Mahen	Lavlivluv
Mahen	Kenapa ya
Mahen	Km ngangenin
Mahen	Bukan aku kangen ya
Mahen	Aku komplen aja km ngangenin
Mahen	Gitu 
bebek quacky	Komplen muluuuu
bebek quacky	Salah aku lagiii
bebek quacky	:))
bebek quacky	Aow
bebek quacky	Aowww
bebek quacky	Hampir hompimmmmm
Mahen	aowwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww
Mahen	wwwwwwwwwwwWWWWWWWWWWwwwwwwwwwwwwwwwwwwwwwwlovwwwwwwwwwwwwwwwwWWWWWWWWWwwwwwwwwwwwwwwwpimWwwwwwwwwwwwwwwwwwwwwwwwwww
Mahen	<3
bebek quacky	Ada lov dan pim ditengah w
bebek quacky	Hehe
Mahen	yepyepyepyepypepyepypepypeypepypepyep
Mahen	>:)yep
bebek quacky	Manditimeeee
Mahen	ikut :)))))
Mahen	naughtypom
Mahen	[Sticker
Mahen	wkwkwkwk
bebek quacky	YAhh sudah ditinggal:((
bebek quacky	Ter WKWKWK
bebek quacky	Apalagi bagian mandi subuh2
Mahen	btw han
bebek quacky	Apaaa
Mahen	nonton suzume weekend bisa kah?
Mahen	ato nop?
bebek quacky	Bisa tapi sabtu sblm jam 1 
bebek quacky	Ada ini
bebek quacky	Trs minggu mau nginep2an sama nk cewe teaaa 
bebek quacky	Sowwy wuw 
bebek quacky	Aku kira suzume not minggu ini 
bebek quacky	Kalau ga bs jumat, kamis aku bisaa 
Mahen	hoooohh
Mahen	okk
Mahen	keknya kg bisa weekday wkwkwk
Mahen	okeey mingdep yaaa
bebek quacky	Atau aku ga usah ikut ini kah?
bebek quacky	Tapi kalau ini sabiii gyukaku juga sekalian kayak yang kamu bilaangg
bebek quacky	Ray
bebek quacky	Ternyata acara keluarga aku jam 10
bebek quacky	Jadi jam 3 harusnya udh di rumah
bebek quacky	Atau mau sabtu aja?
Mahen	hee :)
Mahen	oh letsgo sabtu?
Mahen	bolee
Mahen	tapi harus pesen dr kamis
Mahen	ato rabu
Mahen	ntar ingetin beli
bebek quacky	Bookingnya yang jam 4an aja yaa kalau gituu
bebek quacky	Gapapa kan uw?
Mahen	boleeyy
Mahen	tp ntar aku nyarinya yaa ada ato nggak wkwkwk
Mahen	lg males istirahat
Mahen	pulang kerja
bebek quacky	Males istirahat??
bebek quacky	Okapomm
bebek quacky	Jd km bookingin dulu gitu ya
bebek quacky	Aku td buka web cgv udh bs prsale sih
bebek quacky	Tp gatau harganya nambah ngga
Mahen	lagi males, istirahat wkwk
Mahen	21cinema han
Mahen	cgv ugle
Mahen	[File]
Mahen	nitip
bebek quacky	Eh ada di 21 juga kaah?
bebek quacky	Baru taw akuu
bebek quacky	21 mau di mall apa??
bebek quacky	Wuw
bebek quacky	Aku boleh saran gak?
bebek quacky	Detective womenn
Mahen	Ciwalk pieming
Mahen	Nyaws??
bebek quacky	Macetty itsok??
bebek quacky	Sabtu sore kaan
Mahen	aaaaaaaaaa
bebek quacky	Aku sih bebaspommm
Mahen	wkwkwkwk jahil benar
Mahen	boweh ah
Mahen	maww
Mahen	wkwkwk
bebek quacky	Ngakakkkk
bebek quacky	Okaaa
Mahen	cubity oh cubity
bebek quacky	Pipi melarrr
bebek quacky	Bukan salahkuuu
Mahen	salah km
Mahen	salah km bgt
Mahen	semua salah kamu
Mahen	aku kesel salah kamu
Mahen	aku kangen salah kamu
Mahen	aku cinta salah kamu
Mahen	kamu cinta salah aku
Mahen	:) ?

bebek quacky	Aku bersalaaahh
bebek quacky	Ngaku aja deh kalau gitu
Mahen	masuk penjaraaapommm
Mahen	tangkaaaap
Mahen	hap
Mahen	dasar kriminal 
Mahen	mencuri hati tiap detto 
bebek quacky	Wkkwkks
bebek quacky	Kumosleep
bebek quacky	Mana sleepwew kuuuu
Mahen	Sleepwelllllloveeee
Mahen	Kita bucin amat yakkk wkwkwk
bebek quacky	Morninggg
Mahen	Lobv
bebek quacky	Bangun tidur kuterus huggyyy
Mahen	Meeeeeeeeee
bebek quacky	Kusiap2 wokwok dloeee
bebek quacky	Mau reminder yang suzume wuw
Mahen	nyimnyom
Mahen	aku ngobrol sama HR perusahaan lain
Mahen	di WA
Mahen	dan spertinya menarik
Mahen	jam 1
Mahen	doain normalwu
Mahen	Nitip
Mahen	Jgn di klik ya uw wkwlwk
bebek quacky	Luch time
bebek quacky	Baru ke read yang inii
bebek quacky	Td abis kuota pomm
bebek quacky	Normal wuww??
bebek quacky	Normal wuw bagaimanaaa
bebek quacky	Why bosaannnn
Mahen	Interviewnya jam 1
Mahen	Wkwkwk
bebek quacky	Masih waiting?
bebek quacky	Makan duluuuuu
Mahen	pokecute
bebek quacky	Aku wokwok lagiiii
bebek quacky	Goodluck pommingggg
bebek quacky	Interviewnya
bebek quacky	Acyclovir teaaa
bebek quacky	Clover ditangan pommm
Mahen	nyehe
Mahen	Beress
Mahen	Cuman ditanya experience sama gaji
Mahen	Wkwkkw
Mahen	Lavving pim
bebek quacky	Gimanaa tawarannya menggiurkan gaa?
bebek quacky	Awow baru pulang
Mahen	blom ada tawaran baru juga wawancara HR wkwkkwkw
Mahen	pulangpim?!?!
Mahen	hug time
bebek quacky	Semoga ada tawaran bagus pommmm
bebek quacky	Tudey gimanaaa selain interview?
Mahen	tudei work
Mahen	work super capeknya udh beres
Mahen	tinggal medium capek
Mahen	wkwkwkwk
Mahen	kamu kamu?
bebek quacky	Wokkkk
bebek quacky	Biasa aja sih
bebek quacky	Normal dayyyyy
bebek quacky	Sok istirahat duluuuu
Mahen	Normalpim
Mahen	Chillpim
Mahen	Timetogooling
bebek quacky	Rolling gooling rolling gooling
Mahen	Nyeeeewwwwwwwnyemmm
bebek quacky	Besok pim lembur zzzzz
bebek quacky	Jd harus menikmati kesantuyan ini
Mahen	Nooo
Mahen	Lemburpiemm
Mahen	jangan lucu2
Mahen	nanti lucu
bebek quacky	Tired pimmmm
bebek quacky	Sedang tidak lucuuu
bebek quacky	Hanya tireddd
Mahen	time to sleeepimmmmmmmmmmmm
Mahen	wuvwuvvv
Mahen	sleepwelllyyyyy
bebek quacky	Sleepweelllyyyyyy
bebek quacky	 Ngueeee
bebek quacky	Pom
bebek quacky	Ku belum sleeep
bebek quacky	Tadi nyiapin kerjaan bentar
bebek quacky	Mau curhat sedikit via vn 
Mahen	piiiiiiiiiiiiiiiiim
Mahen	aow
Mahen	curhat apa wkkw
bebek quacky	[Voice message]
bebek quacky	[Voice message]
bebek quacky	[Voice message]
Mahen	Ahh.... keknya jangan deh han kalo malem2
Mahen	Km wajib kah prepare dr malem ini?
bebek quacky	[Voice message]
Mahen	Iyasih gk boleh dilepas bgt
bebek quacky	Udh terlanjur ke grupin mah 
bebek quacky	Biasanya ngga tp krn besok aku pergi pagi2 gt jd gaada yg nyiapin klo nsk
bebek quacky	Kapan lagi aku mgasih taunya klo ga sekarang gt lho
Mahen	WKWKWKWKWK
Mahen	Km ngomong "bu ibu coba dulu ngerjain" ????
Mahen	Hanifaa :((((
bebek quacky	[Voice message]
bebek quacky	Iyaa
bebek quacky	Emang salah ya?;(
Mahen	Gk sopan sih
Mahen	Unless memang jobdesc dia itu
bebek quacky	Kayaknya itu 50% jobdesc dia gitu
Mahen	Km udh kah ngechat ke bu meily
Mahen	Soal ini?
Mahen	Ato belom se gubrag itu
Mahen	Sampe perlu chat
bebek quacky	Soalnya kalau bu ayu dulu dia tuh bagi2 nya kalau produk sirup dan krim jobdesc dia - aku bantu, klo softgel - aku, dia bantu
bebek quacky	Tp skrg: sirup, krim, softgel - aku, bu luly bantu
bebek quacky	Jd udh aku ambil banyak gt lho porsi dia sbnrnya
bebek quacky	Klo berkaca dr bu ayu mah
Mahen	I guess... kalo di pikiran aku yg gini yg bener gk sih.... 
Mahen	Dia supervisor
Mahen	Kerjaannya supervise
Mahen	Or at least beda dr bawahannya
Mahen	Yg aku bisa lihat disini keslaahannya adalah kurang orang
Mahen	Yg posisinya sama dgn km
bebek quacky	Iyaa, aku jg mikir itu struktural bener.
bebek quacky	Tapi ketika deadline aku banyak bgt dia jarusnya bantu ga sih
bebek quacky	Bukan diem aja gitu
Mahen	Dia sebagai supervisor kalo kerjaanya cuman supervise 1 orang kan bego gk ada gunanya
bebek quacky	Bu meilly aja yg 1 produk itu nyuruhnya dia
Mahen	Minimal 2 -3
bebek quacky	Bukan aky
bebek quacky	Belom chat bu meilly sih blm segubrag itu
Mahen	Iya.... well kadang kita hrs jadi shameless dan minta bantuan
Mahen	Nah ini kacau sih dia malah nyuruh km
Mahen	Gk tau deh hierarkinya gmn, apa boleh dia nyuruh km ato ngga
bebek quacky	Intinya aku ga begitu paham apa dia udh sesuai jobdesc atau blm tapi klo dibandingin bu ayu mah ya jd kayak beda jobdesc bu ayu sm bu luly pdhl posisinya sama
bebek quacky	Klo bu luly sm aku jelas beda lahh
Mahen	Hmm...
Mahen	Idk wuw
Mahen	Time to sleep deh :((
Mahen	Mari hug biar problemnya untuk malam ini go away
Mahen	Bye problem sampai jumpa pagi
Mahen	Hanifany sibuk
bebek quacky	[Voice message]
bebek quacky	[Voice message]
bebek quacky	[Voice message]
Mahen	Anjir benar bu luly ini....
bebek quacky	[Voice message]
Mahen	Dia bego ya
Mahen	Bukan males ato sengaja jahat
bebek quacky	Iya
Mahen	Literally actually bego seharfiah kata bego nya
bebek quacky	Lebih ke gitu sih
bebek quacky	 Kayak blm cocok di posisi itu
Mahen	Kok bisa orang bego di high position ya hmm
Mahen	Nah iya
Mahen	Aku mikir jg wkwkkw
Mahen	Kok dia dpt promosi wkwkwk
Mahen	Nepotisme? Idk
bebek quacky	Nah idk sih
bebek quacky	Tp ga nepotismw
Mahen	Charming doang kali, tp bego 
Mahen	People person yang iqnya minus
bebek quacky	Awalnya dia jg mau resign krn pernah kezel bgt sm bu meilly
Mahen	WKWKWKKW
bebek quacky	Trs bu ayu mau keluar gaada yg gantiin kan
bebek quacky	Trs dibujuk boar stay
Mahen	Yah padahal resign aja... WKWKWKKWKWK
bebek quacky	Dikasih posisi
Mahen	Oala i see
Mahen	Orang bego di kantor dimana orang bego gk bisa di replac
Mahen	Sedih juga sanbe
bebek quacky	Jd diposisi akunya kegencet gt 
bebek quacky	Klo objektifnya aku ya aku segini udh sopan sih, tp idk dia nganggep aku sopan atau ngga 
bebek quacky	Kayak im doing my best buat sabar aja sih
Mahen	Nah ini aku br denger yg diatas ini
Mahen	dia ngesupervise selain km juga??
Mahen	Km udh paling bener kata aku sih han
Mahen	Crack disana sini karena sebel manusiawi sih
Mahen	Cuman kontrol aja han jangan sampe gertak
Mahen	Kalo km mau stay at least wkwkwk
bebek quacky	[Voice message]
bebek quacky	[Voice message]
Mahen	Dia masih ngeraba2 kali ya formulasi
Mahen	Masih bego
Mahen	Dia belajar kah?
bebek quacky	Belajar aap
bebek quacky	Di kuliah?
bebek quacky	Iya lah
Mahen	Bukan
Mahen	Begitu ada tanggung jawab baru
Mahen	Ngesupervise km
Mahen	Dia belajar formulasi lagi gak
Mahen	Kan tdnya gk pernah
Mahen	Di kerjaan lamanua
bebek quacky	Belajarnya ya skrg sambil belajar i guess
Mahen	Hmmm yaa...
Mahen	Kalo km ngerasa dia msh ada effort buat jd lebih baik
bebek quacky	Jd kayak diposisi baru ini sambil belajar juga, i know she is doing her best too wkwkwkwk cm ya kadang2 aja mengcape
Mahen	Aku rasa mau gk mau km harus endure
Mahen	Km lg kena sialnya aja sih inj
bebek quacky	Iyaaa
bebek quacky	Emanggg
Mahen	Kalo gitu solusinya makin banyak detto biar pim gk stres 
Mahen	Yep
Mahen	Makes senseee
bebek quacky	Nyewwww
bebek quacky	Trs ada 1 lg yg aku sebelin 
bebek quacky	[Voice message]
bebek quacky	Done mengeluarkan unek2 
Mahen	Sqweezedd
Mahen	Ya siapa lagi bu lmao
bebek quacky	[Voice message]
Mahen	Dulu bu ayu supervise analisis juga?
bebek quacky	Need deeetoooooo
Mahen	Ato cuman formulasi?
bebek quacky	Iya
Mahen	Berarti bener bego aja i guess
bebek quacky	[Voice message
bebek quacky	[Voice message]
bebek quacky	Jangan kasar:((
bebek quacky	Sekian curhatnyaa
Mahen	Tidak terdengar seperti orang terdidik masalahnya luly ini wkwkwk
bebek quacky	Ini diantara kita  aja ya
Mahen	Iyaaa
bebek quacky	Thanks for listening uwww
Mahen	My pleasure
Mahen	<3
Mahen	Eh han
Mahen	Si luly ini dulu di lucas djadja
Mahen	Wkwkwk
bebek quacky	Aku jg wkwkw
bebek quacky	Itu pkpa nya aja
bebek quacky	Magang yg wajib dari apoteker
bebek quacky	Kayak aku
bebek quacky	Tp aku expect more sih dr dia krn dia belajar farmasi lbh lama drpd aku
bebek quacky	Dia smk nya farmasi dan kuliahnya d3 dulu baru s1
Mahen	Hoohh
Mahen	Beberapa orang memang tololny genetik han
Mahen	What can u do 
bebek quacky	Jgn gt wuw:((((
Mahen	Kesel soalnya dengernya wkwkwk
Mahen	Terdengar seperti orang yg genuinely retarde
bebek quacky	Mrnt aku dia kurang pinter tp ga separah itu cm ga peka aja sih klo dia butuh lbh banyak memperbaiki diri
Mahen	Yea wkwkwk
Mahen	Yasudah lah wkwk ntar juga dia struggle sendiri kalo keterusan
Mahen	Paling disadarin orang lain di karir selanjutnya
bebek quacky	[Voice message]
bebek quacky	[Voice message]
Mahen	Yaampun niatipim
Mahen	My lovvvv
Mahen	So niaaaat
bebek quacky	Want to be a better pimmm 
bebek quacky	Nyenye
Mahen	Nyenye mulu
Mahen	Sok lucu
Mahen	Hm?
Mahen	Sok lucu?
bebek quacky	[Voice message]
Mahen	Gitu?
Mahen	Betulllll
Mahen	Memang lucuu
Mahen	Tidur km heh
Mahen	Aku mo kerja lagi wkwkwk
bebek quacky	[Voice message]
Mahen	Sama aja
Mahen	Wkwk
bebek quacky	[Voice message]
Mahen	Pim dr dulu pim
Mahen	Skrg juga pim
bebek quacky	Lagi exploding pim
bebek quacky	Lebih jarang tauuu
bebek quacky	Tp skrg kalau curhat lbh panjang ajaa
bebek quacky	Karena ditumpuk
Mahen	Yepimze
bebek quacky	Now sleepp??
Mahen	Yes
bebek quacky	Kamu mo lanjut kerja or pleyyy? 
Mahen	Kerja wkwkke
bebek quacky	Mnyew mnyewwww
Mahen	See youuuwuww
bebek quacky	Sleepweellll
Mahen	Nitip download worldbox
bebek quacky	Apaaituuu
Mahen	Game wkwk
Mahen	Morningu pimmingu lavvu
bebek quacky	Ku wokwok duluuuuu
bebek quacky	Lagi di pabrik bisi lateresppp
bebek quacky	Udh booking suzume?
Mahen	blom
Mahen	jadinya sabtu siang ya?
bebek quacky	Soreee
bebek quacky	Ashar aja
Mahen	jam 4?
Mahen	kwek
Mahen	mau di transmart aja gak
Mahen	biar deket
Mahen	wkwk
Mahen	cinema 21
bebek quacky	Hayuu
bebek quacky	Biar ga macetty ya
bebek quacky	Iya boleh 
bebek quacky	Pas nih kyknyaa
Mahen	kata orang2 beli ditempat aja han wkwkwk
bebek quacky	Ohh ga sepenuh itu yaa
bebek quacky	Yaudah oke deh uww
Mahen	ogapim
Mahen	ogaaapimmmmmmmmmmmmmmmmmmmmmm
Mahen	pimmmmmmmmdepommmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
Mahen	cutieeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
Mahen	gk ketahan hehe sorry spam
Mahen	ok lanjut wok
bebek quacky	Awowwww
bebek quacky	Waktunya istirahaattt
bebek quacky	P
Mahen	p
Mahen	p
Mahen	p
Mahen	p
Mahen	plove
bebek quacky	Kepencetttt
bebek quacky	Sbb uww
bebek quacky	Gaada sinyal tadiii
bebek quacky	Awow plove
Mahen	diem kamu
bebek quacky	Ngue
bebek quacky	Whyyy
Mahen	kamu
Mahen	cubitable
bebek quacky	Pomm
Mahen	ganggu kerja
Mahen	mentang2 
Mahen	lucu
bebek quacky	Liat iniii
Mahen	diem
Mahen	wa
bebek quacky	Serem bgt
Mahen	anjirrrrrrrrrrrrrr
Mahen	untung gk pas lagi kita naik wkwkwk
Mahen	gmn caranya disuruh turun
Mahen	holup
bebek quacky	Makanya aku takut:(((
bebek quacky	Scared uw
Mahen	icokey scared uwww
Mahen	udh lewaaat
Mahen	hugtime
Mahen	no >:( ! wok time
bebek quacky	Wokky pimmmm
bebek quacky	Cek ig wuwww
Mahen	kweeeeeeeeeek
Mahen	my kwekkk
bebek quacky	Double topiii
Mahen	too cute han berbahaya sorry
Mahen	tidak approve
bebek quacky	Ditolak:(
bebek quacky	Sad
bebek quacky	Dontrun
bebek quacky	Heh
bebek quacky	Hit n run
Mahen	Nye >;) evil pom
bebek quacky	Ku wokwok lagi yyyyy
bebek quacky	Kuudah selesai wokkkkk
bebek quacky	Skrg lagi mau ke kantor lagi trs makan sambil nunggu jemputan
Mahen	mnyoomwie
Mahen	waitingpim
bebek quacky	Masih waitinggg
bebek quacky	Kusudah di tolll
Mahen	tollpimmmm
Mahen	Pimmm
Mahen	Akbar owk nikaaaah wkwkwk
bebek quacky	Iyaa aku liat di storynyaaa
bebek quacky	Hompimmm
bebek quacky	Tuhkann temen2 sekita tuh udh mulai banyak yg nikah
Mahen	Scaredpom
Mahen	Scareedd
bebek quacky	Jangan dipikirkan dulu pommmm
bebek quacky	Btw
bebek quacky	Aku gangerti yg di yes
Mahen	Hm?
Mahen	Apa
bebek quacky	Intinya mending beli hari h atau jauh2 hari
Mahen	Harus hari h
Mahen	Cinema 21 cuman bisa hari H
Mahen	Tp bisa online hari H
bebek quacky	Tp harus pagi2? 
bebek quacky	Mending hari h online yaa klo gitu
Mahen	Idk?
Mahen	Bisa jadi habis
Mahen	Yebs
bebek quacky	Okaaii berarti tugas aku reminder kamu sabtu pagi yes
bebek quacky	Woewww
bebek quacky	Kusudah ingin sleeeppp
Mahen	Wiwiewwe
Mahen	Sleepwellyy lovvvv
bebek quacky	Sleepwelllyyyyy
bebek quacky	Morninggg pommmmm
Mahen	Pimlaaaavvv
bebek quacky	Pomlavvv
Mahen	han
Mahen	temen io yang nikah pas kuliah cerai
Mahen	sigh....
bebek quacky	Huee:(((
bebek quacky	Alasan cerainya kenapaaaa
Mahen	Dan mereka udh punya anak
Mahen	Idk...
Mahen	Blom siap kali
bebek quacky	Sedih sihhh
bebek quacky	Jangan mellow wuw
bebek quacky	Ayo kita ambil hikmahnya dan lebih memantaskan diri 
bebek quacky	Pommong worried??:(
Mahen	Pommong makin scared 
bebek quacky	Pommong dontscared
bebek quacky	Beam dulu
Mahen	okawuwwwinggg di discordd?!?!
Mahen	tyoobit
bebek quacky	Sowwy krceplosann
bebek quacky	Takpapa??
Mahen	tehe
bebek quacky	Sowy pommong
Mahen	Btw han companyku mulai budget cut WKWKKW
Mahen	Ada kemungkinan kontrakku gk diperpanjang sooo
Mahen	Aku hrs mulai lamar2 lagi WKWKKKW
bebek quacky	Licu tergigiitt
bebek quacky	Wee:(
bebek quacky	Ini teh perampingan kayak shopee tokepd gt kann
Mahen	Hemat time WKWKKWWK
bebek quacky	Perampingan organisasi
Mahen	Yes
Mahen	Aku mungkin kena
bebek quacky	Semoga wuw tidak kena:(
bebek quacky	Tp klo berharap naik gaji kayaknya ngga ya:(
Mahen	Amiin wkwwk
bebek quacky	Km kan berkontribusi besar
Mahen	Aku gk berharap sih
Mahen	Berharap nggak dipecat aja ato turun gaji wkwk
bebek quacky	Di posisi kamu ada staf lain selain km gak?
Mahen	Ada 2 sih
Mahen	Tp 2 ini mo pergi
Mahen	WKWKWK
bebek quacky	Sokk kalau mau jaga2 maahhh
bebek quacky	Oh emnag mrk mau resign sblm di cut gt? 
Mahen	Mereka mau S2
Mahen	Lg cari beasiswa
bebek quacky	Goo berarti kalau dapet aja ya keluarnya
bebek quacky	Wuw can bersaingg
Mahen	Heh wkwk
Mahen	Doain dapet dong kan fwends
bebek quacky	Iya
bebek quacky	Doain dapet
bebek quacky	Mereka untung
bebek quacky	Kamu juga untung
bebek quacky	Kemungkinan dicut makin kecil
bebek quacky	Tapi ga gitu bgt juga yaaa
bebek quacky	Cuma maksud aku aku ga ngedoain mrk ga keterima 
bebek quacky	Tkt jadi ambigu
Mahen	Ogeypimmingu
bebek quacky	Pim mandi duluuuuu
bebek quacky	Kamu apakah sudah wangy?
Mahen	Ogapimmingu
Mahen	Nop
Mahen	Smelipom
Mahen	Mo bubu
bebek quacky	Ngamtukkysmellypommm
bebek quacky	Sleeepwewi
bebek quacky	Eh ray
bebek quacky	Suzume bukan kelanjutannya kimi no nawa ato iya?
Mahen	Mlem
Mahen	Gk taww
Mahen	Kenya bukann
bebek quacky	Okaaa
Mahen	Piiiimmmmm
bebek quacky	Mlemming pim
Mahen	mnyeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
Mahen	diemkamu
Mahen	kamudiem
